369664.jpg,2143742.jpg,379222.jpg,1921282.jpg,1759904.jpg,521443.jpg,1834988.jpg,394854.jpg,2216854.jpg,1753755.jpg,1698285.jpg,346822-h.jpg,351510-h.jpg,294186.jpg,610149.jpg,608702.jpg,2827.jpg,351512-h.jpg,2190031.jpg,258242.jpg,2150201.jpg,896.jpg,2130113.jpg,512681-h.jpg,189827.jpg,1685446.jpg,625759.jpg,2234484-h.jpg,2101441.jpg,252641.jpg,257160-h.jpg,408295.jpg,555361-h.jpg,1657793.jpg,343673.jpg,1908473-h.jpg,2068850.jpg,325519.jpg,1651872.jpg,268766.jpg,2073001.jpg,2093897.jpg,432078.jpg,2113041.jpg,359117.jpg,307150.jpg,231682.jpg,200823.jpg,1761976-h.jpg,1732302.jpg,2050866.jpg,550952.jpg,2128172.jpg,269965.jpg,561152-h.jpg,154372.jpg,586355.jpg,226555.jpg,16175.jpg,236936.jpg,348704.jpg,236042-h.jpg,503496.jpg,136733.jpg,400837.jpg,258765.jpg,363475.jpg,2070249.jpg,2183884.jpg,204176-h.jpg
1.238336928477773609e-02,1.706557417564574797e-02,1.977815130898763832e-02,4.183394372073617057e-02,3.050754823685489781e-01,0.000000000000000000e+00,2.114512415570025256e-02,4.269766554909313339e-01,0.000000000000000000e+00,1.131142946350764157e-02,5.736017343731812657e-02,4.287821451260945271e-02,1.647601809116875093e-01,1.029864198200151730e-02,1.135271286493302473e-01,1.610339255261844793e-01,1.943316756317872707e-01,1.241780661446193201e-01,2.736726874657909232e-05,2.844032529189950351e-02,2.359458030836940057e-01,1.867402354520823760e-01,5.765986769570011217e-02,1.235181716351177045e-01,1.828809730668983502e-01,4.454879827690343963e-01,3.238353065214048532e-01,4.502491575729717366e-01,1.016196248592670381e-01,5.686017809196697997e-02,2.410839160839160777e-01,1.287472406596801011e-01,4.701222209664659424e-01,5.487087261811882666e-01,1.564157495720225055e-01,4.930911775562938359e-01,1.248123995235882605e-01,2.501545766487782516e-03,4.694813868401184753e-01,7.662724180581323430e-03,1.258936688745769528e-01,6.772488025373972487e-02,6.740089859597642175e-02,4.423812170163335944e-01,1.386884356297189147e-01,3.330793437000446108e-03,0.000000000000000000e+00,1.584107250956015844e-01,1.083905135520684682e-01,3.748833111843570820e-01,2.584994508063901963e-01,4.076221593599803628e-01,4.987744788376500399e-02,7.054411060160153957e-02,4.702342298079593141e-01,3.128507208705918335e-02,1.966726897434037391e-01,5.933485374432362347e-02,2.400250263333922884e-01,2.147694040941559857e-02,2.574923166680092787e-02,2.988149066802217590e-02,4.286430969373554722e-01,4.834663145473956369e-01,7.033706179351506549e-02,3.615279318630212901e-01,1.402524544179523103e-02,2.947275584133164927e-01,2.229111519607843150e-01,1.388100356776895417e-01
1.393816351562830388e-02,1.764032744843457498e-02,2.197984476876294752e-02,4.356981338113413704e-02,3.114482891560800271e-01,0.000000000000000000e+00,2.311439133861643500e-02,4.327091655948208659e-01,0.000000000000000000e+00,1.271944978693290498e-02,5.920076242579443843e-02,4.426042040714858045e-02,1.713800302753950011e-01,1.103050796920741587e-02,1.181698933505306165e-01,1.665942663949381009e-01,1.961409644856310919e-01,1.286415196947750250e-01,6.841817186644773079e-05,2.991450982972463507e-02,2.441608954644419183e-01,1.887452945548708794e-01,5.868743109151047105e-02,1.312574715023955840e-01,1.896288941293285402e-01,4.517931828282943374e-01,3.264884940072191322e-01,4.554653077996581034e-01,1.061435202332508404e-01,5.862610405080091736e-02,2.464479964479964480e-01,1.325330932487512325e-01,4.727836349839352748e-01,5.514166670020450578e-01,1.599804353142577629e-01,4.942251753414544369e-01,1.290317411994680308e-01,2.679328578823077928e-03,4.746307373637648208e-01,8.458178726035868802e-03,1.329925970067153962e-01,7.150571795792666496e-02,7.047105800408309806e-02,4.497784723295852882e-01,1.417108881340367055e-01,3.614579120663589940e-03,0.000000000000000000e+00,1.604566940095295824e-01,1.158801711840228288e-01,3.786765840689212959e-01,2.647874457603340836e-01,4.098065827242223236e-01,5.178458622867972150e-02,7.305454794333036961e-02,4.746010723516971841e-01,3.551655528579601012e-02,1.992973443507277120e-01,6.209623070367419756e-02,2.503969230296087534e-01,2.294692938300014334e-02,2.648186391897532771e-02,3.206112558582678573e-02,4.331822570724650490e-01,4.858637223502088598e-01,7.825361604660253934e-02,3.638265287353651400e-01,1.485255158631942733e-02,2.988985167626358463e-01,2.254166666666666541e-01,1.410230283268799623e-01
1.565706551622044612e-02,1.820933318849550855e-02,2.436235114486514503e-02,4.540080389136992578e-02,3.178627668033489617e-01,0.000000000000000000e+00,2.517693959861811923e-02,4.385175643253403921e-01,0.000000000000000000e+00,1.422067240127048056e-02,6.105590152485158850e-02,4.571665331602353666e-02,1.781572746589388800e-01,1.179117423831725110e-02,1.229041596238658607e-01,1.721496426736303376e-01,1.978643755513744273e-01,1.331614077151051234e-01,1.231527093596059019e-04,3.131819670102253123e-02,2.521091228681935914e-01,1.909121969933104679e-01,5.970672546857772739e-02,1.393318711936519239e-01,1.963361052500930959e-01,4.578570695962347337e-01,3.292423543538266495e-01,4.603480455644199942e-01,1.106437046067203500e-01,6.035732234534958718e-02,2.518509268509268595e-01,1.364325841991195221e-01,4.754217995705313227e-01,5.540613650436461146e-01,1.636683785766691046e-01,4.954713916574381427e-01,1.337050626759171690e-01,2.861831288830991686e-03,4.808835201424782602e-01,9.329390847247990420e-03,1.399738717884073114e-01,7.559439004721442423e-02,7.370797458242177302e-02,4.571450856513303296e-01,1.447516031912506607e-01,3.925268034276450588e-03,0.000000000000000000e+00,1.623803266378824883e-01,1.238644793152639118e-01,3.825149057187738899e-01,2.710667406174893657e-01,4.119795091233892648e-01,5.372141503474415353e-02,7.561152556293203320e-02,4.790373400551128924e-01,3.997944772196376090e-02,2.017785661999881297e-01,6.481303066992989692e-02,2.606333084735859007e-01,2.448044009779951069e-02,2.722761703197584468e-02,3.466657440698760889e-02,4.377534879831949111e-01,4.883231724447940625e-01,8.687734347900297194e-02,3.660345138037789936e-01,1.570048309178743995e-02,3.028386396307906070e-01,2.278253676470588240e-01,1.431872260668145824e-01
1.745040815463350797e-02,1.882834246328907168e-02,2.703024314958585653e-02,4.726373028259820558e-02,3.244246515735001446e-01,0.000000000000000000e+00,2.733182670260343727e-02,4.436449112784120463e-01,0.000000000000000000e+00,1.592960297821263346e-02,6.283829007100454056e-02,4.722592050382565243e-02,1.852169042251304298e-01,1.261791174238317305e-02,1.276660017134609582e-01,1.773996966635472405e-01,1.995233782760424401e-01,1.381550032578080511e-01,1.778872468527640865e-04,3.282371353508199002e-02,2.595718536915728736e-01,1.929831922698827529e-01,6.071499448732083776e-02,1.475926466297052819e-01,2.030740970584584970e-01,4.637349143579984068e-01,3.319477086856883474e-01,4.649953473363317435e-01,1.153883575716991988e-01,6.212810737718345994e-02,2.570901320901320952e-01,1.404237392420258634e-01,4.780011947624198676e-01,5.566244224065717283e-01,1.673993641477133643e-01,4.966290143964562365e-01,1.383677022747058505e-01,3.040138534241022036e-03,4.873686044485742719e-01,1.032506184291898631e-02,1.472897710343563094e-01,7.988696952834246912e-02,7.722292855613745177e-02,4.645632332315183799e-01,1.477707945254084221e-01,4.234221255634490824e-03,0.000000000000000000e+00,1.642891945421142696e-01,1.322845934379457966e-01,3.865459359756936997e-01,2.772438093373788548e-01,4.141617425895216531e-01,5.575394819962097015e-02,7.851618643487782989e-02,4.837133915792621863e-01,4.460875309642929609e-02,2.042317609585924398e-01,6.752168215357684522e-02,2.708149127730407613e-01,2.606189174936478226e-02,2.800327350220796485e-02,3.711234301438984945e-02,4.419914119044428547e-01,4.908856361559064130e-01,9.592055709416862086e-02,3.681778314736615654e-01,1.682341940983967180e-02,3.067501070599041868e-01,2.301550245098039349e-01,1.452767962984755912e-01
1.939601573404390461e-02,1.950252805227036326e-02,2.987946320714721105e-02,4.919980014319636635e-02,3.311135332495191430e-01,0.000000000000000000e+00,2.961344415879077485e-02,4.487605830581559707e-01,0.000000000000000000e+00,1.780762914009569042e-02,6.461704108951228653e-02,4.869541198243239333e-02,1.925033677904979812e-01,1.349886154179768052e-02,1.326152340090034909e-01,1.829848604826077862e-01,2.010965032126099949e-01,1.433743366812085251e-01,2.417442072614486533e-04,3.444985970964361405e-02,2.667799755591216404e-01,1.952489989689979999e-01,6.165159867695699930e-02,1.562619426376874454e-01,2.096760580861362910e-01,4.696332721740418825e-01,3.346283524062644288e-01,4.693189855487145401e-01,1.202237664351982482e-01,6.387737365716046611e-02,2.621808746808746982e-01,1.444305901911887013e-01,4.806077142903272814e-01,5.592380739929018185e-01,1.710560039129371546e-01,4.977393872277593445e-01,1.428968184027388233e-01,3.223165677323671166e-03,4.940085564395919060e-01,1.137291280148423032e-02,1.545139923448923813e-01,8.442029128499807522e-02,8.086221615384213413e-02,4.719535244557912512e-01,1.508897776664631651e-01,4.565738476305197281e-03,0.000000000000000000e+00,1.661938439537400114e-01,1.410916547788872988e-01,3.906470420897287799e-01,2.836318554043913975e-01,4.162092973219188585e-01,5.785660138976626843e-02,8.138799534597221386e-02,4.884193493260419183e-01,4.930697696049289591e-02,2.066606380944216170e-01,7.034201578121419829e-02,2.810887800527436808e-01,2.779615513687137482e-02,2.880669737558372648e-02,3.956875696937599968e-02,4.461651942744502275e-01,4.933895694030829282e-01,1.053557270359705145e-01,3.702936558184201643e-01,1.794406402112036850e-02,3.104625783845655351e-01,2.324528186274509856e-01,1.473692368189163382e-01
2.157594213932242239e-02,2.021464735725571338e-02,3.302282621406085750e-02,5.121931537025876946e-02,3.380941109437032299e-01,0.000000000000000000e+00,3.189364826532530700e-02,4.538042579357126072e-01,0.000000000000000000e+00,1.982079862380160123e-02,6.639942963566522471e-02,5.014943512968538658e-02,2.000536994773559618e-01,1.448484766345007127e-02,1.376609816614554616e-01,1.883118656184762096e-01,2.026989046678481232e-01,1.488519005590432931e-01,3.284072249589491078e-04,3.596947607700851784e-02,2.737077903619440367e-01,1.976736519049560048e-01,6.264057331863286116e-02,1.655637866280109671e-01,2.159364527739853490e-01,4.756020011624064181e-01,3.372092384738726301e-01,4.734885911032491457e-01,1.254745266180509466e-01,6.563358146999452580e-02,2.672799422799422842e-01,1.485171763441346382e-01,4.832219836285257530e-01,5.617522619354935465e-01,1.748124235754463240e-01,4.988527131782945490e-01,1.476555949004716151e-01,3.392557560463200193e-03,5.008227345761464555e-01,1.249806740878169412e-02,1.617122382403948233e-01,8.889836071612275403e-02,8.481837500848471434e-02,4.795227927668186396e-01,1.539559298509253771e-01,4.902462773740364974e-03,0.000000000000000000e+00,1.681006026116687591e-01,1.502564194008559340e-01,3.947056021476581522e-01,2.898415494872380593e-01,4.181906076365031755e-01,5.995578016424510381e-02,8.439668742728081985e-02,4.932999380513959919e-01,5.425229882384714070e-02,2.089980150225205779e-01,7.316666331140912749e-02,2.911108462821863085e-01,2.955918308643750922e-02,2.959700038813337097e-02,4.233122466739942108e-02,4.502416189327533291e-01,4.957179112584518266e-01,1.153222232010615578e-01,3.723897314366811373e-01,1.919304421160703683e-02,3.144313566917614211e-01,2.347665441176470524e-01,1.493640875208454843e-01
2.371949414202935424e-02,2.093711222115126475e-02,3.644230239234548530e-02,5.329137027250234471e-02,3.453720541607786521e-01,0.000000000000000000e+00,3.428032471237156542e-02,4.588343117777202718e-01,0.000000000000000000e+00,2.195779400829100947e-02,6.799994179955767826e-02,5.171063171560368044e-02,2.075947726336353216e-01,1.556739943619212842e-02,1.427631343926206997e-01,1.939317815679664769e-01,2.042271389424540617e-01,1.547501577599961764e-01,4.424375114030286546e-04,3.742956108152820094e-02,2.803572748776473333e-01,2.001792265087395384e-01,6.364829106945975312e-02,1.750538889464122727e-01,2.222772744197592243e-01,4.815342624987179465e-01,3.397928701649570726e-01,4.773837650553518497e-01,1.310834046707400613e-01,6.743699170625654105e-02,2.721112221112221286e-01,1.526420605083464443e-01,4.857581090462889661e-01,5.643043955456386040e-01,1.787899241868427525e-01,5.000398671096345504e-01,1.524357351535252925e-01,3.575060270471113952e-03,5.098631356834504302e-01,1.372062461348175569e-02,1.688111663725332945e-01,9.346588629334512399e-02,8.889234078769429892e-02,4.873873384505459372e-01,1.571049157574524180e-01,5.270429531762300078e-03,0.000000000000000000e+00,1.699672855898401724e-01,1.599686162624821550e-01,3.987357981681837193e-01,2.960599436668732709e-01,4.201615159350673423e-01,6.216203411244472510e-02,8.741906782561084666e-02,4.979781257343045553e-01,5.928166762573561926e-02,2.112504863524554966e-01,7.602198748201342837e-02,3.012751512728447101e-01,3.140790546047269455e-02,3.041568107642321842e-02,4.535450338122852532e-02,4.540958389314017629e-01,4.981188308891011385e-01,1.252140446314027600e-01,3.744513435910541976e-01,2.046494146980905662e-02,3.182425300842310900e-01,2.368578431372549142e-01,1.513503273564353324e-01
2.614642811825910323e-02,2.171877667214406477e-02,4.010389273209347127e-02,5.549666304383285564e-02,3.530859822913020030e-01,0.000000000000000000e+00,3.679278927851797887e-02,4.637592890597788120e-01,0.000000000000000000e+00,2.427120801486443505e-02,6.977687405424280731e-02,5.326630389746705996e-02,2.152052847692542681e-01,1.677362300769814560e-02,1.480489169911525515e-01,1.995392860423032821e-01,2.055699552654794704e-01,1.612213103399920411e-01,6.112023353402663318e-04,3.898677620437430297e-02,2.867371269277040891e-01,2.027357517922650787e-01,6.461962513781698003e-02,1.850880578329583970e-01,2.283400769517190121e-01,4.875229347342989739e-01,3.423371479195495559e-01,4.811224691240075235e-01,1.371354331468340459e-01,6.919944689866194820e-02,2.768842268842268695e-01,1.568535860750942257e-01,4.882529021424996118e-01,5.668214581600146129e-01,1.827537295182196098e-01,5.011088962716869766e-01,1.572746257337114817e-01,3.746025452834849095e-03,5.181872737479915614e-01,1.501468769325912250e-02,1.762294393130266756e-01,9.821890182056412788e-02,9.308672417123971254e-02,4.954023084562146906e-01,1.603850007044127501e-01,5.656621058459851241e-03,0.000000000000000000e+00,1.718740442477689478e-01,1.701412268188302324e-01,4.028001978808727346e-01,3.021217361043141425e-01,4.221395414024873838e-01,6.436228679722046098e-02,9.056190541372938219e-02,5.026242710358234111e-01,6.476096770524401858e-02,2.135235658372846013e-01,7.888689810274565617e-02,3.112453195758978497e-01,3.336689198906946791e-02,3.123893880918728744e-02,4.851617161364839975e-02,4.578744635303738653e-01,5.005431627053248400e-01,1.349293308593169372e-01,3.764544840257972314e-01,2.202788548799603993e-02,3.221189741989610722e-01,2.389828431372549022e-01,1.532246259296147772e-01
2.869432813094784790e-02,2.257113577568988991e-02,4.380978481202411207e-02,5.777990683651060971e-02,3.608682279537765436e-01,0.000000000000000000e+00,3.934388540184121513e-02,4.685500018485690976e-01,0.000000000000000000e+00,2.671710242066321558e-02,7.148469328366895137e-02,5.496340082313620756e-02,2.229639333941310086e-01,1.817975441830206942e-02,1.533441004361366100e-01,2.052833167433281980e-01,2.069888905370484700e-01,1.679643744581008347e-01,7.161101988688195778e-04,4.055339101609069935e-02,2.928809517314397426e-01,2.054721030042918339e-01,6.563340683572216339e-02,1.952332991330703871e-01,2.342162095072607697e-01,4.933811211523778106e-01,3.449198644028085847e-01,4.845955156023871169e-01,1.432520536588117732e-01,7.109726198177986067e-02,2.811799311799311751e-01,1.612107696519024802e-01,4.908497344075431479e-01,5.694523577770508327e-01,1.868662264612374613e-01,5.022812846068660519e-01,1.620227203537837890e-01,3.916990635198584238e-03,5.275374102251388919e-01,1.646142547928262229e-02,1.844575340163339405e-01,1.031403053874963976e-01,9.752422710825445207e-02,5.035064188008117059e-01,1.637622685221420404e-01,6.094015506674604551e-03,0.000000000000000000e+00,1.738989206986667480e-01,1.807328815977175540e-01,4.068712714847155243e-01,3.079986514849977763e-01,4.240447527577660414e-01,6.669393556538218137e-02,9.365820272397508417e-02,5.071961848204558088e-01,7.069468156576085016e-02,2.157438884455845918e-01,8.173790837079238092e-02,3.211559013708741306e-01,3.537262093101298938e-02,3.208325094653279724e-02,5.194397353566590492e-02,4.615534396479545332e-01,5.029944185349590757e-01,1.449433160262304510e-01,3.784328417449355220e-01,2.399875331151628613e-02,3.258330374924580664e-01,2.411366421568627572e-01,1.551649411447285631e-01
3.132766569386287447e-02,2.353959504033905845e-02,4.764085506479644877e-02,6.007276573314309503e-02,3.689518077924507922e-01,0.000000000000000000e+00,4.202548080977397404e-02,4.731889373840995616e-01,0.000000000000000000e+00,2.933009521945478121e-02,7.309793679431964009e-02,5.664834405988453808e-02,2.310558891198377929e-01,2.003144313130218040e-02,1.587383061304173115e-01,2.106177687642886986e-01,2.083434174675420913e-01,1.749041041540900510e-01,9.213647144681627295e-04,4.227980053860216914e-02,2.988389594400817084e-01,2.083613062555446371e-01,6.669349503858874872e-02,2.061635776612667781e-01,2.398252451284597353e-01,4.991150896306510432e-01,3.473817734531157164e-01,4.877780447893822480e-01,1.499344677003027759e-01,7.295828694075540133e-02,2.855352980352980352e-01,1.655723480824625171e-01,4.933735892923454269e-01,5.721373012236328215e-01,1.911548055759354492e-01,5.033266888150609297e-01,1.667280874632142973e-01,4.103164376729646033e-03,5.383200727878119096e-01,1.797696351267779810e-02,1.928888481431398072e-01,1.080893351171941241e-01,1.021656894022065498e-01,5.114942288594632736e-01,1.671806270838877284e-01,6.563520261603536347e-03,0.000000000000000000e+00,1.758499735289588972e-01,1.917549928673323856e-01,4.110349453283179133e-01,3.139299424706100128e-01,4.258470389018975122e-01,6.911181301326595194e-02,9.667784545890083236e-02,5.117937325102001056e-01,7.717470052675018399e-02,2.179370082894242222e-01,8.475428490354593170e-02,3.308031492430591469e-01,3.744426866100963869e-02,3.293366580984394276e-02,5.521741791771678926e-02,4.652610503866246305e-01,5.052817890655728617e-01,1.551713458245467248e-01,3.804061654749665289e-01,2.581378507457213894e-02,3.296171474147222002e-01,2.432132352941176467e-01,1.570334991403485037e-01
3.420547307871251580e-02,2.460518760808953764e-02,5.159607321738297198e-02,6.244220206484357716e-02,3.774835619797343722e-01,0.000000000000000000e+00,4.483521991956156139e-02,4.778414939551789975e-01,0.000000000000000000e+00,3.203828750110677970e-02,7.459114189267838924e-02,5.839295086042593091e-02,2.390089668868653761e-01,2.199494470345874503e-02,1.642647503981258528e-01,2.162575430740245330e-01,2.097291726846177151e-01,1.821909913484247023e-01,1.163108921729611410e-03,4.418010430521416426e-02,3.046609648493359135e-01,2.111396168508883342e-01,6.780154355016537737e-02,2.176341575910464288e-01,2.453002358197840516e-01,5.048342431252778040e-01,3.499159839216289258e-01,4.908382252513145416e-01,1.566822913983848820e-01,7.479779314787408928e-02,2.898656898656898906e-01,1.699998493192999283e-01,4.958561118555951941e-01,5.748107459830773536e-01,1.954179505991684995e-01,5.042982650424511215e-01,1.714174317561540928e-01,4.307693275876445411e-03,5.503610352904737546e-01,1.962314471243042577e-02,2.016899299427776793e-01,1.132080684181653862e-01,1.069771722161016320e-01,5.197801019264063349e-01,1.707770455363711859e-01,7.042571323933981275e-03,0.000000000000000000e+00,1.777145472608272769e-01,2.031587018544935841e-01,4.151018477501896009e-01,3.195915304557763181e-01,4.276849108903085783e-01,7.164687302590018458e-02,9.967832454999657477e-02,5.163907461602545990e-01,8.435006782587939345e-02,2.201091078152717928e-01,8.778072720893380365e-02,3.402226228827568422e-01,3.964955175224123968e-02,3.381764566596607430e-02,5.856271839595902917e-02,4.689010834195235233e-01,5.076803674776647624e-01,1.655497574619675116e-01,3.822280823018496254e-01,2.791069677052681816e-02,3.334824477476028837e-01,2.452414215686274379e-01,1.587786347184390323e-01
3.729645138095842583e-02,2.564031825238220763e-02,5.557035142097831865e-02,6.492118190231398189e-02,3.862840506910417693e-01,0.000000000000000000e+00,4.769866631615594932e-02,4.822333049886070033e-01,0.000000000000000000e+00,3.500544900536512599e-02,7.610617215690838877e-02,6.025025550368753868e-02,2.475916247332385911e-01,2.416004824894285932e-02,1.699854788258468030e-01,2.220586665607554022e-01,2.111032172942250984e-01,1.898301664474842942e-01,1.395730706075533735e-03,4.611487359768391692e-02,3.102568269003059820e-01,2.139059390509986391e-01,6.892557883131202046e-02,2.295678530078974489e-01,2.505925282363162254e-01,5.105217723278897557e-01,3.523504367371742552e-01,4.938779330182163085e-01,1.639452161421220966e-01,7.679973122384776973e-02,2.939435564435564641e-01,1.745391054086837257e-01,4.982333661623908339e-01,5.774634931056746856e-01,1.998786989483981313e-01,5.054411221853082337e-01,1.763364364187937072e-01,4.494915883556977951e-03,5.636602977331243158e-01,2.133851267779839078e-02,2.106636718541098352e-01,1.185701750577847213e-01,1.119873930273964785e-01,5.283967692198410226e-01,1.744889094125197659e-01,7.589314384202423130e-03,0.000000000000000000e+00,1.796993480319677428e-01,2.148890870185449220e-01,4.190728129867247742e-01,3.250791165051711284e-01,4.294439465467770334e-01,7.433038534428300370e-02,1.030757648347135763e-01,5.209188686903211130e-01,9.223703253793177903e-02,2.222263896491008250e-01,9.076163387621399847e-02,3.496449797405872806e-01,4.191476101443022267e-02,3.469918443170195294e-02,6.192930956936907455e-02,4.724185602741592938e-01,5.101503530557585098e-01,1.761380842523717072e-01,3.839806849710254988e-01,3.000073334616689194e-02,3.374034669897302274e-01,2.472585784313725554e-01,1.604663645209344625e-01
4.065220149727191701e-02,2.683810407287411798e-02,5.968732243888291711e-02,6.747982974398068767e-02,3.954187567059610497e-01,0.000000000000000000e+00,5.069308311391079735e-02,4.867029505108861342e-01,0.000000000000000000e+00,3.808578472001698800e-02,7.771395937609125448e-02,6.225561417562080341e-02,2.563131605382909517e-01,2.655894231811774947e-02,1.757500778703447730e-01,2.278573077524556068e-01,2.123933358836433971e-01,1.974710516820037398e-01,1.651158547710271894e-03,4.821727067500732739e-02,3.157060120528084046e-01,2.167681684129762476e-01,7.015931642778390487e-02,2.418874779973078926e-01,2.556653841380166492e-01,5.160497555527698843e-01,3.548718342961319494e-01,4.966700186642736270e-01,1.716578322749233165e-01,7.883151789110678931e-02,2.980283605283605142e-01,1.791869771693626046e-01,5.007662624925327544e-01,5.799955040133293327e-01,2.045253118121790059e-01,5.065603543743079085e-01,1.811646451213194120e-01,4.686333955835393465e-03,5.773854463093094358e-01,2.321660482374767950e-02,2.196313019030811386e-01,1.241111939895994110e-01,1.172374700424496513e-01,5.373846224558441742e-01,1.782522997771968654e-01,8.128246829324174000e-03,0.000000000000000000e+00,1.816419638770478129e-01,2.269115549215406646e-01,4.229837132028754221e-01,3.304514262721172657e-01,4.312046246268276817e-01,7.713613392293114379e-02,1.064951064266648484e-01,5.254619443317026795e-01,1.004837181469106916e-01,2.243688134319007654e-01,9.380676975935134387e-02,3.586954014592927953e-01,4.428843664605206648e-02,3.565548159051685345e-02,6.547687165170551493e-02,4.758764771169288754e-01,5.125723436534247446e-01,1.869397674277754329e-01,3.856601011831810588e-01,3.188680801914033774e-02,3.413849810476110025e-01,2.491973039215686359e-01,1.621598349009893969e-01
4.430909783022458914e-02,2.813302319646733551e-02,6.367705473789081472e-02,7.009925877850406439e-02,4.050441583549365121e-01,0.000000000000000000e+00,5.376570525912117288e-02,4.910850322332077078e-01,0.000000000000000000e+00,4.136517389883157675e-02,7.929628390175764985e-02,6.425323868187719778e-02,2.649282232416892979e-01,2.915605009216090324e-02,1.817672463228588997e-01,2.335566571429280591e-01,2.136775991693275756e-01,2.055719633552173797e-01,1.933953658091589227e-03,5.038233234479938538e-02,3.212500825304651086e-01,2.196094180832953713e-01,7.137706725468577484e-02,2.540715569905023785e-01,2.606032021844358892e-01,5.213959703244481769e-01,3.573456410481692380e-01,4.993899624326046394e-01,1.795724007224496488e-01,8.090217714236529190e-02,3.020673770673770742e-01,1.837764601587672242e-01,5.032126192744240667e-01,5.826683738384169642e-01,2.093519197847884539e-01,5.076559616094500349e-01,1.856136471668989874e-01,4.890862854982192844e-03,5.911493118067251418e-01,2.520910636982065522e-02,2.287822878228782386e-01,1.298429649976517719e-01,1.226977067788910941e-01,5.468919967296638207e-01,1.822563644996843257e-01,8.694082504395640384e-03,0.000000000000000000e+00,1.835677057517037525e-01,2.391519258202567666e-01,4.267686437234973762e-01,3.358476613052320259e-01,4.328629249702584669e-01,8.003853442830069498e-02,1.100431181986174789e-01,5.299062226304659395e-01,1.092436503938719744e-01,2.264588925012694653e-01,9.693626640361446833e-02,3.675632193629241318e-01,4.681552327532480240e-02,3.667341628158465872e-02,6.927992207605568331e-02,4.792782701023630687e-01,5.150130639995504911e-01,1.977087588990260048e-01,3.872806584457752499e-01,3.398830312863808378e-02,3.453633111678205969e-01,2.511237745098039431e-01,1.637729371952112156e-01
4.812587235122446627e-02,2.948599240061222648e-02,6.752203367653444865e-02,7.284368416443888494e-02,4.148575040855868590e-01,0.000000000000000000e+00,5.692736843245860962e-02,4.954281967111036633e-01,0.000000000000000000e+00,4.472112210232413038e-02,8.089679606565010339e-02,6.627517056597519163e-02,2.747839290426216663e-01,3.169047489970725634e-02,1.878057233606647280e-01,2.391840199775104037e-01,2.149696695266572477e-01,2.137720628851011162e-01,2.198503922641853632e-03,5.274165425124428125e-02,3.266573599976911324e-01,2.226364878797324198e-01,7.271609702315325052e-02,2.663384696480510794e-01,2.653295271192751548e-01,5.266421839565122998e-01,3.598560561132221891e-01,5.020358145427301633e-01,1.878328227292015706e-01,8.307418277333673828e-02,3.059856809856809634e-01,1.884324937906994846e-01,5.056428306182088050e-01,5.853360692542929344e-01,2.143389581804842348e-01,5.087486157253598984e-01,1.899932170076856219e-01,5.084903092634284784e-03,6.088429448090287854e-01,2.732104205318491158e-02,2.380784304737457446e-01,1.360970020351273124e-01,1.282702027453908322e-01,5.566431141177404784e-01,1.863556553908447266e-01,9.325874485150284152e-03,0.000000000000000000e+00,1.855187585819959017e-01,2.516733238231098624e-01,4.306061311369557276e-01,3.412678216045153534e-01,4.345387444985653325e-01,8.299115603284902554e-02,1.137636027650400367e-01,5.343574434451968669e-01,1.182977469257030650e-01,2.285316607205270523e-01,1.001937421570854858e-01,3.762532388150358065e-01,4.946126372309314623e-02,3.769257151784559390e-02,7.302442308869437626e-02,4.826296661546796152e-01,5.176867355921409564e-01,2.089732877805980660e-01,3.888737223832453571e-01,3.622959235119947718e-02,3.490200635832352849e-01,2.529785539215686496e-01,1.654520561313673754e-01
5.221080235164742012e-02,3.092574934894823033e-02,7.142522304123204158e-02,7.577285690493237857e-02,4.248913935500879258e-01,0.000000000000000000e+00,6.017618816771937856e-02,4.997986032600975626e-01,0.000000000000000000e+00,4.825681758114757497e-02,8.238636363636363258e-02,6.837665386846393523e-02,2.852182930047172382e-01,3.456542068741190465e-02,1.939695450178333946e-01,2.445259188835629816e-01,2.161329232018362190e-01,2.223654935707457259e-01,2.549717204889618682e-03,5.493961483208239377e-02,3.321425225026479189e-01,2.258104155177787786e-01,7.404134509371554373e-02,2.789273040466127562e-01,2.700240784411070960e-01,5.317385383309211067e-01,3.623948426208623563e-01,5.045422573486008089e-01,1.961341257713229425e-01,8.530310897373601098e-02,3.096708846708846607e-01,1.932530205201999918e-01,5.081479567948076204e-01,5.879773176897528097e-01,2.194472976277818399e-01,5.098087855297157578e-01,1.941217627234515242e-01,5.270552401090610774e-03,6.259751824534912634e-01,2.963976499690785388e-02,2.477244772447724508e-01,1.424483884080620932e-01,1.340198986011977844e-01,5.666491171624401524e-01,1.906864893633674063e-01,9.989776772619108139e-03,0.000000000000000000e+00,1.873622398508341114e-01,2.642835235378031555e-01,4.342951244722412230e-01,3.466836318554044061e-01,4.362819033937398450e-01,8.603569172457359304e-02,1.175415782629525702e-01,5.388273556490718041e-01,1.274358903960683964e-01,2.306159695065253534e-01,1.035331820591503110e-01,3.845886224368190720e-01,5.218191188455822277e-02,3.874285065653126220e-02,7.695787902094738953e-02,4.859776260524654723e-01,5.205125863909647599e-01,2.208266114601284968e-01,3.903564257902878976e-01,3.877567857437504845e-02,3.527882538171432936e-01,2.548455882352941293e-01,1.670881207358272391e-01
